762.47,632.91
701.11,489.88
647.76,531.89
690.23,479.43
635.13,504.51
533.66,396.36
686.05,573.08
646.9,484.68
643.33,535.29
743.41,605.2
608.63,571.7
630.69,508.46
510.76,448.26
593.4,487.94
559.53,447.06
583.18,458.86
656.58,562.47
665.34,541.09
707.65,589.17
594.18,391.76
