653.08,495.32
684.57,528.92
569.71,544.22
620.06,578.55
625.24,439.68
667.06,532.61
674.15,508.48
593.8,505.47
644.95,601.58
722.95,499.11
599.47,528.49
577.48,487.84
834.12,316.45
582.41,612.76
681.87,486.22
584.92,516.87
578.56,478.74
560.6,603.61
655.35,520.71
689.62,454.37
