634.89,461.3
564.33,433.44
591.2,488.17
742.41,596.66
615.91,393.75
602.96,538.94
811.73,690.82
560.2,430.53
715.69,523.76
568.72,498.06
699.57,560.33
567.07,519.41
686.87,530.11
652.73,468.61
590.36,507.32
634.57,521.62
659.7,564.45
614.94,466.99
623.51,484.78
662.65,560.95
