600.91,465.23
665.36,547.65
732.86,541.59
639.63,489.75
593.51,457.64
537.08,448.15
582.07,447.48
609.82,449.05
679.07,589.92
521.97,386.26
669.73,441.18
734.89,607.87
700.29,514.7
719.99,512.15
720.91,618.88
671.5,578.34
576.31,480.61
564.95,591.48
605.38,501.38
673.79,570.69
