810.66,340.61
695.23,463.66
608.05,574.33
621.77,590.95
607.99,467.3
715.65,508.66
644.19,562.23
649.01,547.23
717.35,582.7
547.47,598.3
645.32,576.72
591.34,564.31
624.66,459.03
586.4,442.21
595.66,465.84
712.47,461.86
624.67,558.97
518.59,493.85
633.29,493.67
650.23,487.55
