559.39,416.82
632.4,397.94
734.41,529.07
645.71,565.62
547.37,492.58
694.88,549.2
713.25,551.35
585.11,634.85
694.74,507.14
580.27,506.14
621.78,504.83
671.75,451.31
568.6,507.12
575.08,423.63
704.49,509.31
535.43,473.81
651.22,493.84
740.24,623.14
709.14,622.86
634.73,479.45
