664.07,529.19
607.58,468.07
569.76,485.5
580.37,484.66
648.7,579.65
702.52,515.72
695.3,595.05
461.04,314.82
693.2,491.97
690.69,548.25
719.56,447.91
711.68,575.12
621.83,556.64
707.35,566.1
603.19,512.19
628.92,509.26
618.99,477.94
648.04,558.97
678.65,584.37
548.56,438.63
