706.31,560.25
559.13,535.78
718.97,555.36
643.62,488.2
733.98,591.66
608.63,531.83
595.21,436.31
619.79,637.94
567.65,455.39
681.26,558.04
584.04,474.91
695.39,537.22
558.26,394.69
635.43,507.97
525.72,434.86
701.73,586.15
565.45,552.46
714.05,495.34
697.46,391.13
687.92,514.51
